"number","rating"
20319,NA
20320,NA
20321,NA
20322,NA
20323,NA
20324,NA
20325,NA
20326,NA
20327,NA
20328,NA
20329,NA
20330,NA
20331,NA
20332,NA
20333,NA
20334,NA
20335,NA
20336,NA
20337,NA
20338,NA
20339,NA
20340,NA
20341,NA
20342,NA
20343,NA
20344,NA
20345,NA
20346,NA
20347,NA
20348,NA
20349,NA
20350,NA
20351,NA
20352,NA
20353,NA
20354,NA
20355,NA
20356,NA
20357,NA
20358,NA
20359,NA
20360,NA
20361,"AA"
20362,"AA"
20363,"AA"
20364,"AA"
20365,"AA"
20366,"AA"
20367,"AA"
20368,"AA"
20369,"AA"
20370,"AA"
20371,"AA"
20372,"AA"
20373,"AA"
20374,NA
20375,NA
20376,NA
20377,NA
20378,NA
20379,NA
20380,NA
20381,NA
20382,NA
20383,NA
20384,NA
20385,NA
20386,NA
20387,NA
20388,NA
20389,"A"
20390,"A"
20391,"A"
20392,"A"
20393,"A"
20394,"A"
20395,"A"
20396,"A"
20397,"A"
20398,"A"
20399,"A"
20400,NA
20401,NA
20402,NA
20403,NA
20404,NA
20405,NA
20406,NA
20407,NA
20408,NA
20409,NA
20410,NA
20411,NA
20412,NA
20413,NA
20414,NA
20415,NA
20416,NA
20417,NA
20418,NA
20419,NA
20420,NA
20421,NA
20422,NA
20423,NA
20424,NA
20425,NA
20426,NA
20427,NA
20428,NA
20429,NA
20430,NA
20431,NA
20432,NA
20433,NA
20434,NA
20435,NA
20436,NA
20437,NA
20438,"AA"
20439,"AA"
20440,NA
20441,NA
20442,NA
20443,NA
20444,NA
20445,NA
20446,NA
20447,NA
20448,NA
20449,NA
20450,NA
20451,NA
20452,NA
20453,NA
20454,NA
20455,NA
20456,NA
20457,NA
20458,NA
20459,NA
20460,NA
20461,NA
20462,NA
20463,NA
20464,NA
20465,NA
20466,NA
20467,NA
20468,NA
20469,NA
20470,NA
20471,NA
20472,NA
20473,NA
20474,NA
20475,NA
20476,NA
20477,NA
20478,NA
20479,NA
20480,NA
20481,NA
20482,NA
20483,NA
20484,NA
20485,NA
20486,NA
20487,NA
20488,NA
20489,NA
20490,NA
20491,NA
20492,NA
20493,NA
20494,NA
20495,NA
20496,NA
20497,NA
20498,NA
20499,NA
20500,NA
20501,NA
20502,NA
20503,NA
20504,NA
20505,NA
20506,NA
20507,NA
20508,NA
20509,NA
20510,NA
20511,NA
20512,NA
20513,NA
20514,NA
20515,NA
20516,NA
20517,NA
20518,NA
20519,NA
20520,NA
20521,NA
20522,NA
20523,NA
20524,NA
20525,NA
20526,NA
20527,NA
20528,NA
20529,NA
20530,NA
20531,NA
20532,NA
20533,NA
20534,NA
20535,NA
20536,NA
20537,NA
20538,NA
20539,NA
20540,NA
20541,NA
20542,NA
20543,NA
20544,NA
20545,NA
20546,NA
20547,NA
20548,NA
20549,NA
20550,NA
20551,NA
20552,NA
20553,NA
20554,NA
20555,NA
20556,NA
20557,NA
20558,NA
20559,NA
20560,NA
20561,NA
20562,NA
20563,NA
20564,NA
20565,NA
20566,NA
20567,NA
20568,NA
20569,NA
20570,NA
20571,NA
20572,NA
20573,NA
20574,NA
20575,NA
20576,NA
20577,NA
20578,NA
20579,NA
20580,NA
20581,NA
20582,NA
20583,NA
20584,NA
20585,NA
20586,NA
20587,NA
20588,NA
20589,NA
20590,NA
20591,NA
20592,NA
20593,NA
20594,NA
20595,NA
20596,NA
20597,NA
20598,NA
20599,NA
20600,NA
20601,NA
20602,NA
20603,NA
20604,NA
20605,NA
20606,NA
20607,NA
20608,NA
20609,NA
20610,NA
20611,NA
20612,NA
20613,NA
20614,NA
20615,NA
20616,NA
20617,NA
20618,NA
20619,NA
20620,NA
20621,NA
20622,NA
20623,NA
20624,NA
20625,NA
20626,NA
20627,NA
20628,NA
20629,NA
20630,NA
20631,NA
20632,NA
20633,NA
20634,NA
20635,NA
20636,NA
20637,NA
20638,NA
20639,NA
20640,NA
20641,NA
20642,NA
20643,NA
20644,NA
20645,NA
20646,NA
20647,NA
20648,NA
20649,NA
20650,NA
20651,NA
20652,NA
20653,NA
20654,NA
20655,NA
20656,NA
20657,NA
20658,NA
20659,NA
20660,NA
20661,NA
20662,NA
20663,NA
20664,NA
20665,NA
20666,NA
20667,NA
20668,NA
20669,NA
20670,NA
20671,NA
20672,NA
20673,NA
20674,NA
20675,NA
20676,NA
20677,NA
20678,NA
20679,NA
20680,NA
20681,NA
20682,NA
20683,NA
20684,NA
20685,NA
20686,NA
20687,NA
20688,NA
20689,NA
20690,NA
20691,NA
20692,NA
20693,NA
20694,NA
20695,NA
20696,"AA"
20697,"AA"
20698,"AA"
20699,"AA"
20700,"AA"
20701,"AA"
20702,NA
20703,NA
20704,NA
20705,NA
20706,NA
20707,NA
20708,NA
20709,NA
20710,NA
20711,NA
20712,NA
20713,NA
20714,NA
20715,NA
20716,NA
20717,NA
20718,NA
20719,NA
20720,NA
20721,NA
20722,NA
20723,NA
20724,"AA"
20725,"AA"
20726,"AA"
20727,"AA"
20728,"AA"
20729,"AA"
20730,"AA"
20731,"AA"
20732,"AA"
20733,"AA"
20734,"AA"
20735,"AA"
20736,NA
20737,NA
20738,NA
20739,NA
20740,NA
20741,NA
20742,"AA"
20743,"AA"
20744,"AA"
20745,"AA"
20746,NA
20747,NA
20748,NA
20749,NA
20750,NA
20751,NA
20752,NA
20753,NA
20754,NA
20755,NA
20756,NA
20757,NA
20758,NA
20759,NA
20760,NA
20761,NA
20762,NA
20763,NA
20764,NA
20765,NA
20766,NA
20767,NA
20768,NA
20769,NA
20770,NA
20771,NA
20772,NA
20773,NA
20774,"AA"
20775,NA
20776,NA
20777,NA
20778,NA
20779,NA
20780,NA
20781,NA
20782,NA
20783,NA
20784,NA
20785,NA
20786,NA
20787,NA
20788,NA
20789,NA
20790,NA
20791,NA
20792,NA
20793,NA
20794,NA
20795,NA
20796,NA
20797,NA
20798,NA
20799,NA
20800,NA
20801,NA
20802,NA
20803,NA
20804,NA
20805,NA
20806,NA
20807,NA
20808,NA
20809,NA
20810,NA
20811,NA
20812,NA
20813,NA
20814,NA
20815,NA
20816,NA
20817,"BBB+"
20818,NA
20819,NA
20820,NA
20821,NA
20822,NA
20823,NA
20824,"BBB+"
20825,NA
20826,NA
20827,"BBB+"
20828,NA
20829,NA
20830,NA
20831,NA
20832,"BBB+"
20833,"BBB+"
20834,NA
20835,NA
20836,NA
20837,NA
20838,NA
20839,NA
20840,NA
20841,NA
20842,NA
20843,NA
20844,NA
20845,NA
20846,NA
20847,NA
20848,NA
20849,NA
20850,NA
20851,NA
20852,NA
20853,NA
20854,NA
20855,NA
20856,NA
20857,NA
20858,NA
20859,NA
20860,NA
20861,NA
20862,NA
20863,NA
20864,NA
20865,NA
20866,NA
20867,NA
20868,NA
20869,NA
20870,NA
20871,NA
20872,NA
20873,NA
20874,NA
20875,NA
20876,NA
20877,NA
20878,NA
20879,NA
20880,NA
20881,NA
20882,NA
20883,NA
20884,NA
20885,"AA"
20886,"AA"
20887,"AA"
20888,"AA"
20889,NA
20890,NA
20891,NA
20892,NA
20893,NA
20894,NA
20895,NA
20896,NA
20897,NA
20898,NA
20899,NA
20900,NA
20901,NA
20902,NA
20903,NA
20904,NA
20905,NA
20906,NA
20907,NA
20908,NA
20909,NA
20910,NA
20911,NA
20912,NA
20913,NA
20914,NA
20915,NA
20916,NA
20917,NA
20918,NA
20919,NA
20920,NA
20921,"A+"
20922,"A+"
20923,"A+"
20924,"AA+"
20925,"A+"
20926,NA
20927,NA
20928,NA
20929,NA
20930,NA
20931,NA
20932,NA
20933,NA
20934,NA
20935,NA
20936,NA
20937,NA
20938,NA
20939,NA
20940,NA
20941,NA
20942,NA
20943,NA
20944,NA
20945,NA
20946,NA
20947,NA
20948,NA
20949,NA
20950,NA
20951,NA
20952,NA
20953,NA
20954,NA
20955,NA
20956,NA
20957,NA
20958,NA
20959,NA
20960,NA
20961,NA
20962,NA
20963,NA
20964,NA
20965,NA
20966,NA
20967,NA
20968,NA
20969,NA
20970,NA
20971,NA
20972,"AA+"
20973,"AA+"
20974,"AA+"
20975,"AA+"
20976,"AA+"
20977,"AA+"
20978,NA
20979,NA
20980,NA
20981,NA
20982,NA
20983,NA
20984,NA
20985,NA
20986,NA
20987,NA
20988,NA
20989,NA
20990,NA
20991,NA
20992,NA
20993,NA
20994,NA
20995,NA
20996,NA
20997,NA
20998,NA
20999,NA
21000,NA
21001,NA
21002,NA
21003,NA
21004,NA
21005,NA
21006,NA
21007,NA
21008,NA
21009,NA
21010,NA
21011,NA
21012,NA
21013,NA
21014,NA
21015,NA
21016,NA
21017,NA
21018,NA
21019,NA
21020,NA
21021,NA
21022,NA
21023,"BB+"
21024,NA
21025,NA
21026,NA
21027,NA
21028,NA
21029,NA
21030,NA
21031,NA
21032,NA
21033,NA
21034,NA
21035,NA
21036,NA
21037,NA
21038,NA
21039,NA
21040,NA
21041,NA
21042,NA
21043,NA
21044,NA
21045,NA
21046,NA
21047,NA
21048,NA
21049,NA
21050,NA
21051,NA
21052,NA
21053,NA
21054,NA
21055,NA
21056,NA
21057,NA
21058,NA
21059,NA
21060,NA
21061,NA
21062,NA
21063,NA
21064,NA
21065,NA
21066,NA
21067,NA
21068,NA
21069,NA
21070,NA
21071,NA
21072,NA
21073,NA
21074,NA
21075,NA
21076,NA
21077,NA
21078,NA
21079,NA
21080,NA
21081,NA
21082,NA
21083,NA
21084,NA
21085,NA
21086,NA
21087,NA
21088,NA
21089,NA
21090,NA
21091,NA
21092,NA
21093,NA
21094,NA
21095,NA
21096,NA
21097,NA
21098,NA
21099,NA
21100,NA
21101,NA
21102,NA
21103,NA
21104,NA
21105,NA
21106,NA
21107,NA
21108,NA
21109,NA
21110,NA
21111,NA
21112,NA
21113,NA
21114,NA
21115,NA
21116,NA
21117,NA
21118,NA
21119,NA
21120,NA
21121,NA
21122,NA
21123,NA
21124,NA
21125,NA
21126,NA
21127,NA
21128,NA
21129,NA
21130,NA
21131,NA
21132,NA
21133,NA
21134,NA
21135,NA
21136,NA
21137,NA
21138,NA
21139,NA
21140,NA
21141,NA
21142,NA
21143,NA
21144,NA
21145,NA
21146,NA
21147,NA
21148,NA
21149,"AA-"
21150,NA
21151,NA
21152,NA
21153,NA
21154,NA
21155,NA
21156,NA
21157,NA
21158,NA
21159,NA
21160,NA
21161,NA
21162,NA
21163,NA
21164,NA
21165,NA
21166,NA
21167,NA
21168,NA
21169,NA
21170,NA
21171,NA
21172,NA
21173,NA
21174,NA
21175,NA
21176,NA
21177,NA
21178,NA
21179,NA
21180,NA
21181,NA
21182,NA
21183,NA
21184,NA
21185,NA
21186,NA
21187,NA
21188,NA
21189,NA
21190,NA
21191,NA
21192,NA
21193,NA
21194,NA
21195,NA
21196,NA
21197,NA
21198,NA
21199,NA
21200,NA
21201,NA
21202,NA
21203,NA
21204,NA
21205,NA
21206,NA
21207,NA
21208,NA
21209,NA
21210,NA
21211,NA
21212,NA
21213,NA
21214,NA
21215,NA
21216,NA
21217,NA
21218,NA
21219,NA
21220,NA
21221,NA
21222,NA
21223,NA
21224,NA
21225,NA
21226,NA
21227,NA
21228,NA
21229,NA
21230,NA
21231,NA
21232,NA
21233,NA
21234,NA
21235,NA
21236,NA
21237,NA
21238,NA
21239,NA
21240,NA
21241,NA
21242,NA
21243,NA
21244,NA
21245,NA
21246,NA
21247,NA
21248,NA
21249,NA
21250,NA
21251,NA
21252,NA
21253,NA
21254,NA
21255,NA
21256,NA
21257,NA
21258,NA
21259,NA
21260,NA
21261,NA
21262,NA
21263,NA
21264,NA
21265,NA
21266,NA
21267,NA
21268,NA
21269,NA
21270,NA
21271,NA
21272,NA
21273,NA
21274,NA
21275,NA
21276,NA
21277,NA
21278,NA
21279,NA
21280,NA
21281,NA
21282,NA
21283,NA
21284,NA
21285,NA
21286,NA
21287,NA
21288,NA
21289,NA
21290,NA
21291,NA
21292,NA
21293,NA
21294,NA
21295,NA
21296,NA
21297,NA
21298,NA
21299,NA
21300,NA
21301,NA
21302,NA
21303,NA
21304,NA
21305,NA
21306,NA
21307,NA
21308,NA
21309,NA
21310,NA
21311,NA
21312,NA
21313,NA
21314,NA
21315,NA
21316,NA
21317,NA
21318,NA
21319,NA
21320,NA
21321,NA
21322,NA
21323,NA
21324,NA
21325,NA
21326,NA
21327,NA
21328,NA
21329,NA
21330,NA
21331,NA
21332,NA
21333,NA
21334,NA
21335,NA
21336,NA
21337,NA
21338,NA
21339,NA
21340,NA
21341,NA
21342,NA
21343,NA
21344,NA
21345,NA
21346,NA
21347,NA
21348,NA
21349,NA
21350,NA
21351,NA
21352,NA
21353,NA
21354,NA
21355,NA
21356,NA
21357,NA
21358,NA
21359,NA
21360,NA
21361,NA
21362,NA
21363,NA
21364,NA
21365,NA
21366,NA
21367,NA
21368,NA
21369,NA
21370,NA
21371,NA
21372,NA
21373,NA
21374,NA
21375,NA
21376,NA
21377,NA
21378,NA
21379,NA
21380,NA
21381,NA
21382,NA
21383,NA
21384,NA
21385,NA
21386,NA
21387,NA
21388,NA
21389,NA
21390,NA
21391,NA
21392,NA
21393,NA
21394,NA
21395,NA
21396,NA
21397,NA
21398,NA
21399,NA
21400,NA
21401,NA
21402,NA
21403,NA
21404,NA
21405,NA
21406,NA
21407,NA
21408,NA
21409,NA
21410,NA
21411,NA
21412,NA
21413,NA
21414,NA
21415,NA
21416,NA
21417,NA
21418,NA
21419,NA
21420,NA
21421,NA
21422,NA
21423,NA
21424,NA
21425,NA
21426,NA
21427,NA
21428,NA
21429,NA
21430,NA
21431,NA
21432,NA
21433,NA
21434,NA
21435,NA
21436,NA
21437,NA
21438,NA
21439,NA
21440,NA
21441,NA
21442,NA
21443,NA
21444,NA
21445,NA
21446,NA
21447,NA
21448,NA
21449,NA
21450,NA
21451,NA
21452,NA
21453,NA
21454,NA
21455,NA
21456,NA
21457,NA
21458,NA
21459,NA
21460,NA
21461,NA
21462,NA
21463,NA
21464,NA
21465,NA
21466,NA
21467,NA
21468,NA
21469,NA
21470,NA
21471,NA
21472,NA
21473,NA
21474,NA
21475,NA
21476,NA
21477,NA
21478,NA
21479,NA
21480,NA
21481,NA
21482,NA
21483,NA
21484,NA
21485,NA
21486,NA
21487,NA
21488,NA
21489,NA
21490,NA
21491,NA
21492,NA
21493,NA
21494,NA
21495,NA
21496,NA
21497,NA
21498,NA
21499,NA
21500,NA
21501,NA
21502,NA
21503,NA
21504,NA
21505,NA
21506,NA
21507,NA
21508,NA
21509,NA
21510,NA
21511,NA
21512,NA
21513,NA
21514,NA
21515,NA
21516,NA
21517,NA
21518,NA
21519,NA
21520,NA
21521,NA
21522,NA
21523,NA
21524,NA
21525,NA
21526,NA
21527,NA
21528,NA
21529,NA
21530,NA
21531,NA
21532,NA
21533,NA
21534,NA
21535,NA
21536,NA
21537,NA
21538,NA
21539,NA
21540,NA
21541,NA
21542,NA
21543,NA
21544,NA
21545,NA
21546,NA
21547,NA
21548,NA
21549,NA
21550,NA
21551,NA
21552,NA
21553,NA
21554,NA
21555,NA
21556,NA
21557,NA
21558,NA
21559,NA
21560,NA
21561,NA
21562,NA
21563,NA
21564,NA
21565,NA
21566,NA
21567,NA
21568,NA
21569,NA
21570,NA
21571,NA
21572,NA
21573,NA
21574,NA
21575,NA
21576,NA
21577,NA
21578,NA
21579,NA
21580,NA
21581,NA
21582,NA
21583,NA
21584,NA
21585,NA
21586,NA
21587,NA
21588,NA
21589,NA
21590,NA
21591,NA
21592,NA
21593,NA
21594,NA
21595,NA
21596,NA
21597,NA
21598,NA
21599,NA
21600,NA
21601,NA
21602,NA
21603,NA
21604,NA
21605,NA
21606,NA
21607,NA
21608,NA
21609,NA
21610,NA
21611,NA
21612,NA
21613,NA
21614,NA
21615,NA
21616,NA
21617,NA
21618,NA
21619,NA
21620,NA
21621,NA
21622,NA
21623,NA
21624,NA
21625,NA
21626,NA
21627,NA
21628,NA
21629,NA
21630,NA
21631,NA
21632,NA
21633,NA
21634,NA
21635,NA
21636,NA
21637,NA
21638,NA
21639,NA
21640,NA
21641,NA
21642,NA
21643,NA
21644,NA
21645,NA
21646,NA
21647,NA
21648,NA
21649,NA
21650,NA
21651,NA
21652,NA
21653,NA
21654,NA
21655,NA
21656,NA
21657,NA
21658,NA
21659,NA
21660,NA
21661,NA
21662,NA
21663,NA
21664,NA
21665,NA
21666,NA
21667,NA
21668,NA
21669,"AA+"
21670,NA
21671,NA
21672,NA
21673,NA
21674,NA
21675,NA
21676,NA
21677,NA
21678,NA
21679,NA
21680,NA
21681,NA
21682,NA
21683,NA
21684,NA
21685,NA
21686,NA
21687,NA
21688,NA
21689,NA
21690,NA
21691,NA
21692,NA
21693,NA
21694,NA
21695,NA
21696,NA
21697,NA
21698,NA
21699,NA
21700,NA
21701,NA
21702,NA
21703,NA
21704,NA
21705,NA
21706,NA
21707,NA
21708,NA
21709,NA
21710,NA
21711,NA
21712,NA
21713,NA
21714,NA
21715,NA
21716,NA
21717,NA
21718,NA
21719,NA
21720,NA
21721,NA
21722,NA
21723,NA
21724,NA
21725,NA
21726,NA
21727,NA
21728,NA
21729,NA
21730,NA
21731,NA
21732,NA
21733,NA
21734,NA
21735,NA
21736,NA
21737,NA
21738,NA
21739,NA
21740,NA
21741,NA
21742,NA
21743,NA
21744,NA
21745,NA
21746,"AA+"
21747,"AA+"
21748,"AA+"
21749,"AA+"
21750,"AA+"
21751,"AA+"
21752,"AA+"
21753,"AA+"
21754,"AA+"
21755,"AA+"
21756,"AA+"
21757,"AA+"
21758,"AA+"
21759,"AA+"
21760,"AA+"
21761,"AA+"
21762,"AA+"
21763,"AA+"
21764,"AA+"
21765,"AA+"
21766,"AA+"
21767,"AA+"
21768,"AA+"
21769,"AA+"
21770,NA
21771,NA
21772,NA
21773,NA
21774,NA
21775,NA
21776,NA
21777,NA
21778,NA
21779,NA
21780,NA
21781,NA
21782,NA
21783,NA
21784,NA
21785,NA
21786,NA
21787,NA
21788,NA
21789,NA
21790,NA
21791,NA
21792,NA
21793,NA
21794,NA
21795,"AA+"
21796,"AA+"
21797,NA
21798,NA
21799,NA
21800,NA
21801,NA
21802,NA
21803,NA
21804,NA
21805,NA
21806,NA
21807,NA
21808,NA
21809,NA
21810,NA
21811,NA
21812,NA
21813,NA
21814,NA
21815,NA
21816,NA
21817,NA
21818,NA
21819,NA
21820,NA
21821,NA
21822,"AA+"
21823,NA
21824,NA
21825,NA
21826,NA
21827,NA
21828,NA
21829,NA
21830,NA
21831,NA
21832,NA
21833,NA
21834,NA
21835,NA
21836,NA
21837,NA
21838,NA
21839,NA
21840,NA
21841,NA
21842,NA
21843,NA
21844,NA
21845,NA
21846,NA
21847,NA
21848,NA
21849,NA
21850,NA
21851,NA
21852,NA
21853,NA
21854,NA
21855,NA
21856,NA
21857,NA
21858,NA
21859,NA
21860,NA
21861,NA
21862,NA
21863,NA
21864,NA
21865,NA
21866,NA
21867,NA
21868,NA
21869,NA
21870,NA
21871,NA
21872,NA
21873,"AA+"
21874,"AA+"
21875,"AA+"
21876,NA
21877,NA
21878,NA
21879,NA
21880,NA
21881,NA
21882,NA
21883,NA
21884,NA
21885,NA
21886,NA
21887,NA
21888,NA
21889,NA
21890,NA
21891,NA
21892,NA
21893,NA
21894,NA
21895,NA
21896,NA
21897,NA
21898,NA
21899,NA
21900,NA
21901,NA
21902,NA
21903,NA
21904,NA
21905,NA
21906,NA
21907,NA
21908,NA
21909,NA
21910,NA
21911,NA
21912,NA
21913,NA
21914,"AA+"
21915,NA
21916,"BBB"
21917,"BBB"
21918,"BBB"
21919,NA
21920,NA
21921,NA
21922,NA
21923,NA
21924,NA
21925,NA
21926,NA
21927,NA
21928,NA
21929,NA
21930,NA
21931,NA
21932,NA
21933,NA
21934,NA
21935,NA
21936,NA
21937,NA
21938,NA
21939,NA
21940,NA
21941,NA
21942,NA
21943,NA
21944,"AA+"
21945,"AA+"
21946,"AA+"
21947,"AA+"
21948,"AA+"
21949,NA
21950,"AA+"
21951,"AA+"
21952,NA
21953,NA
21954,NA
21955,NA
21956,"AA+"
21957,NA
21958,NA
21959,NA
21960,NA
21961,NA
21962,"AA+"
21963,"AA+"
21964,"AA+"
21965,NA
21966,"AA+"
21967,"AA+"
21968,"AA+"
21969,"AA+"
21970,"AA+"
21971,"AA+"
21972,"AA+"
21973,"AA+"
21974,NA
21975,"AA+"
21976,"AA+"
21977,"AA+"
21978,NA
21979,NA
21980,NA
21981,NA
21982,NA
21983,NA
21984,NA
21985,NA
21986,NA
21987,NA
21988,NA
21989,NA
21990,NA
21991,NA
21992,NA
21993,NA
21994,NA
21995,NA
21996,NA
21997,NA
21998,NA
21999,NA
22000,NA
22001,NA
22002,NA
22003,NA
22004,NA
22005,NA
22006,NA
22007,NA
22008,NA
22009,NA
22010,NA
22011,"AA+"
22012,"AA+"
22013,NA
22014,NA
22015,NA
22016,NA
22017,"AA+"
22018,"AA+"
22019,NA
22020,NA
22021,NA
22022,NA
22023,NA
22024,NA
22025,NA
22026,NA
22027,NA
22028,NA
22029,"AA+"
22030,"AA+"
22031,"AA+"
22032,"AA+"
22033,"AA+"
22034,"AA+"
22035,NA
22036,NA
22037,NA
22038,NA
22039,NA
22040,NA
22041,NA
22042,NA
22043,NA
22044,NA
22045,NA
22046,NA
22047,NA
22048,"AA+"
22049,NA
22050,NA
22051,NA
22052,NA
22053,NA
22054,NA
22055,NA
22056,NA
22057,NA
22058,NA
22059,NA
22060,NA
22061,NA
22062,NA
22063,NA
22064,NA
22065,NA
22066,NA
22067,NA
22068,NA
22069,NA
22070,NA
22071,NA
22072,NA
22073,NA
22074,NA
22075,NA
22076,NA
22077,NA
22078,NA
22079,NA
22080,NA
22081,NA
22082,NA
22083,NA
22084,NA
22085,NA
22086,NA
22087,NA
22088,NA
22089,NA
22090,NA
22091,"AA+"
22092,NA
22093,NA
22094,NA
22095,NA
22096,NA
22097,NA
22098,NA
22099,NA
22100,NA
22101,NA
22102,NA
22103,NA
22104,NA
22105,NA
22106,NA
22107,NA
22108,NA
22109,NA
22110,NA
22111,NA
22112,NA
22113,NA
22114,NA
22115,NA
22116,NA
22117,NA
22118,NA
22119,NA
22120,NA
22121,NA
22122,NA
22123,"BBB"
22124,"BBB"
22125,"BBB"
22126,NA
22127,NA
22128,"BBB+"
22129,"BBB+"
22130,"BBB+"
22131,"BBB+"
22132,NA
22133,NA
22134,NA
22135,NA
22136,NA
22137,NA
22138,"AA+"
22139,"AA+"
22140,NA
22141,NA
22142,NA
22143,"AA+"
22144,NA
22145,NA
22146,NA
22147,NA
22148,NA
22149,NA
22150,NA
22151,NA
22152,NA
22153,"AA+"
22154,NA
22155,NA
22156,NA
22157,NA
22158,NA
22159,NA
22160,NA
22161,NA
22162,NA
22163,NA
22164,NA
22165,NA
22166,NA
22167,NA
22168,NA
22169,NA
22170,NA
22171,NA
22172,NA
22173,NA
22174,NA
22175,NA
22176,NA
22177,NA
22178,NA
22179,NA
22180,NA
22181,NA
22182,NA
22183,NA
22184,NA
22185,NA
22186,NA
22187,NA
22188,NA
22189,NA
22190,NA
22191,NA
22192,NA
22193,NA
22194,NA
22195,NA
22196,NA
22197,NA
22198,NA
22199,NA
22200,NA
22201,NA
22202,NA
22203,NA
22204,NA
22205,NA
22206,NA
22207,NA
22208,NA
22209,NA
22210,NA
22211,NA
22212,NA
22213,NA
22214,NA
22215,NA
22216,NA
22217,"AA+"
22218,"AA+"
22219,NA
22220,NA
22221,NA
22222,"AA+"
22223,NA
22224,NA
22225,"AA+"
22226,NA
22227,NA
22228,NA
22229,NA
22230,NA
22231,NA
22232,NA
22233,NA
22234,NA
22235,NA
22236,NA
22237,NA
22238,NA
22239,NA
22240,NA
22241,NA
22242,NA
22243,NA
22244,NA
22245,NA
22246,NA
22247,NA
22248,NA
22249,NA
22250,NA
22251,NA
22252,NA
22253,NA
22254,NA
22255,NA
22256,NA
22257,NA
22258,NA
22259,NA
22260,NA
22261,NA
22262,NA
22263,NA
22264,NA
22265,NA
22266,NA
22267,NA
22268,NA
22269,NA
22270,NA
22271,NA
22272,NA
22273,"AA+"
22274,NA
22275,NA
22276,NA
22277,"A-"
22278,"A-"
22279,"A-"
22280,"A-"
22281,NA
22282,NA
22283,NA
22284,NA
22285,NA
22286,NA
22287,NA
22288,NA
22289,NA
22290,NA
22291,NA
22292,NA
22293,NA
22294,NA
22295,NA
22296,NA
22297,NA
22298,NA
22299,NA
22300,NA
22301,NA
22302,NA
22303,NA
22304,NA
22305,NA
22306,NA
22307,"AA+"
22308,"AA+"
22309,NA
22310,NA
22311,NA
22312,NA
22313,NA
22314,NA
22315,NA
22316,NA
22317,NA
22318,"BBB+"
22319,"BBB+"
22320,"BBB+"
22321,NA
22322,NA
22323,NA
22324,NA
22325,NA
22326,NA
22327,NA
22328,NA
22329,"AA+"
22330,"AA+"
22331,"AA+"
22332,"AA+"
22333,"AA+"
22334,"AA+"
22335,"AA+"
22336,"AA+"
22337,"AA+"
22338,"AA+"
22339,"AA+"
22340,"AA+"
22341,"AA+"
22342,"AA+"
22343,"AA+"
22344,NA
22345,"AA+"
22346,"AA+"
22347,"AA+"
22348,"AA+"
22349,"AA+"
22350,"AA+"
22351,"AA+"
22352,"AA+"
22353,"AA+"
22354,"AAA"
22355,NA
22356,NA
22357,"BBB"
22358,"BBB"
22359,"BBB"
22360,"AA+"
22361,"AA+"
22362,NA
22363,NA
22364,NA
22365,NA
22366,NA
22367,NA
22368,NA
22369,NA
22370,NA
22371,NA
22372,NA
22373,NA
22374,NA
22375,"AA+"
22376,NA
22377,NA
22378,NA
22379,NA
22380,NA
22381,NA
22382,NA
22383,"AA+"
22384,"AA+"
22385,"AA+"
22386,"AA+"
22387,"AA+"
22388,"AA+"
22389,"AA+"
22390,"AA+"
22391,"AA+"
22392,"AA+"
22393,"AA+"
22394,"AA+"
22395,"AA+"
22396,"AA+"
22397,"AA+"
22398,"AA+"
22399,NA
22400,"AA+"
22401,"AA+"
22402,NA
22403,NA
22404,NA
22405,"AA+"
22406,"AA+"
22407,"AA+"
22408,"AA+"
22409,"AA+"
22410,"AA+"
22411,"AA+"
22412,"AA+"
22413,"AA+"
22414,"AA+"
22415,NA
22416,NA
22417,NA
22418,NA
22419,NA
22420,"AA+"
22421,NA
22422,NA
22423,NA
22424,NA
22425,NA
22426,NA
22427,NA
22428,NA
22429,NA
22430,NA
22431,NA
22432,NA
22433,NA
22434,NA
22435,NA
22436,NA
22437,NA
22438,NA
22439,NA
22440,NA
22441,NA
22442,NA
22443,NA
22444,NA
22445,NA
22446,NA
22447,NA
22448,NA
22449,NA
22450,NA
22451,NA
22452,NA
22453,NA
22454,NA
22455,NA
22456,NA
22457,"AA+"
22458,"BBB+"
22459,"BBB+"
22460,"BBB+"
22461,NA
22462,NA
22463,NA
22464,NA
22465,NA
22466,NA
22467,NA
22468,NA
22469,NA
22470,NA
22471,NA
22472,"AA+"
22473,"AA+"
22474,"AA+"
22475,"AA+"
22476,"AA+"
22477,NA
22478,NA
22479,"AA+"
22480,NA
22481,NA
22482,NA
22483,NA
22484,NA
22485,NA
22486,NA
22487,"AA+"
22488,NA
22489,NA
22490,"AA+"
22491,"AA+"
22492,NA
22493,NA
22494,NA
22495,NA
22496,NA
22497,NA
22498,NA
22499,NA
22500,NA
22501,NA
22502,NA
22503,NA
22504,NA
22505,NA
22506,NA
22507,NA
22508,NA
22509,NA
22510,NA
22511,NA
22512,NA
22513,NA
22514,NA
22515,NA
22516,NA
22517,"BBB"
22518,"BBB"
22519,"BBB"
22520,"BBB"
22521,"BB+"
22522,"BB+"
22523,"BB+"
22524,"A-"
22525,"A-"
22526,"A-"
22527,"BBB+"
22528,NA
22529,"BBB+"
22530,NA
22531,NA
22532,NA
22533,NA
22534,NA
